,id,timeSpentInPark,daysAtPark,numberCheckin,distanceTraveled,numberThrill,numberKiddie,numberEveryone,numberShows,numberInfo
8909,585556.0,38588.0,1.0,14.0,429.78350239038093,6.0,2.0,3.0,3.0,0.0
8910,1115391.0,41577.0,1.0,14.0,583.7247827987937,6.0,3.0,3.0,2.0,0.0
8911,761803.0,41576.0,1.0,14.0,583.7247827987937,6.0,3.0,3.0,2.0,0.0
8912,1716042.0,42158.0,1.0,22.0,932.6554784031725,17.0,1.0,3.0,1.0,0.0
8913,1897254.0,42156.0,1.0,22.0,932.6554784031725,17.0,1.0,3.0,1.0,0.0
8914,1942851.0,42157.0,1.0,22.0,932.6554784031725,17.0,1.0,3.0,1.0,0.0
8915,403947.0,40941.0,1.0,19.0,842.6330636705129,14.0,1.0,3.0,1.0,0.0
8916,710382.0,40941.0,1.0,19.0,842.6330636705129,14.0,1.0,3.0,1.0,0.0
8917,808515.0,42156.0,1.0,22.0,932.6554784031725,17.0,1.0,3.0,1.0,0.0
8918,1727226.0,46006.0,1.0,16.0,635.7785711872706,12.0,1.0,1.0,2.0,0.0
8919,611725.0,46006.0,1.0,16.0,635.7785711872706,12.0,1.0,1.0,2.0,0.0
8920,747926.0,46006.0,1.0,16.0,635.7785711872706,12.0,1.0,1.0,2.0,0.0
8921,77341.0,46006.0,1.0,16.0,635.7785711872706,12.0,1.0,1.0,2.0,0.0
8922,810181.0,46006.0,1.0,16.0,635.7785711872706,12.0,1.0,1.0,2.0,0.0
8923,1503338.0,39702.0,1.0,13.0,647.35437512657,6.0,3.0,3.0,0.0,1.0
8924,1972410.0,39702.0,1.0,13.0,647.35437512657,6.0,3.0,3.0,0.0,1.0
8925,267157.0,39702.0,1.0,13.0,647.35437512657,6.0,3.0,3.0,0.0,1.0
8926,904226.0,39702.0,1.0,13.0,647.35437512657,6.0,3.0,3.0,0.0,1.0
8927,908157.0,39702.0,1.0,13.0,647.35437512657,6.0,3.0,3.0,0.0,1.0
8928,1192975.0,38640.0,1.0,19.0,954.2290450213328,5.0,7.0,6.0,1.0,0.0
8929,1226361.0,38640.0,1.0,19.0,954.2290450213328,5.0,7.0,6.0,1.0,0.0
8930,989343.0,38640.0,1.0,19.0,954.2290450213328,5.0,7.0,6.0,1.0,0.0
8931,1831687.0,36003.0,1.0,16.0,609.0199799760312,4.0,3.0,7.0,2.0,0.0
8932,732739.0,38329.0,1.0,20.0,654.0271809702876,13.0,1.0,4.0,2.0,0.0
8933,1357765.0,28223.0,1.0,11.0,432.1445861247401,5.0,3.0,1.0,2.0,0.0
8934,1703550.0,39695.0,1.0,17.0,762.3072242829111,9.0,4.0,4.0,0.0,0.0
8935,1862520.0,39694.0,1.0,17.0,762.3072242829111,9.0,4.0,4.0,0.0,0.0
8936,2060350.0,28222.0,1.0,11.0,432.1445861247401,5.0,3.0,1.0,2.0,0.0
8937,29928.0,39696.0,1.0,17.0,762.3072242829111,9.0,4.0,4.0,0.0,0.0
8938,325522.0,28222.0,1.0,11.0,432.1445861247401,5.0,3.0,1.0,2.0,0.0
8939,809068.0,28224.0,1.0,11.0,432.1445861247401,5.0,3.0,1.0,2.0,0.0
8940,1219337.0,36260.0,1.0,16.0,710.0366949018944,7.0,3.0,6.0,0.0,0.0
8941,1473153.0,36260.0,1.0,16.0,710.0366949018944,7.0,3.0,6.0,0.0,0.0
8942,1613589.0,36259.0,1.0,16.0,710.0366949018944,7.0,3.0,6.0,0.0,0.0
8943,1702523.0,36261.0,1.0,16.0,710.0366949018944,7.0,3.0,6.0,0.0,0.0
8944,1758483.0,36261.0,1.0,16.0,710.0366949018944,7.0,3.0,6.0,0.0,0.0
8945,1130956.0,38662.0,1.0,17.0,634.404522829318,6.0,6.0,4.0,1.0,0.0
8946,1338988.0,38664.0,1.0,17.0,634.404522829318,6.0,6.0,4.0,1.0,0.0
8947,2013638.0,38663.0,1.0,17.0,634.404522829318,6.0,6.0,4.0,1.0,0.0
8948,1145018.0,42627.0,1.0,18.0,948.3947243792664,14.0,1.0,3.0,0.0,0.0
8949,1345148.0,37581.0,1.0,12.0,557.4234226257328,6.0,3.0,2.0,1.0,0.0
8950,1782654.0,37582.0,1.0,12.0,557.4234226257328,6.0,3.0,2.0,1.0,0.0
8951,1033530.0,41531.0,1.0,12.0,564.9774446056427,7.0,2.0,2.0,1.0,0.0
8952,1190151.0,41532.0,1.0,12.0,564.9774446056427,7.0,2.0,2.0,1.0,0.0
8953,1752775.0,41530.0,1.0,12.0,564.9774446056427,7.0,2.0,2.0,1.0,0.0
8954,530390.0,41530.0,1.0,12.0,564.9774446056427,7.0,2.0,2.0,1.0,0.0
8955,1032807.0,32555.0,1.0,9.0,374.1456377925755,4.0,3.0,1.0,1.0,0.0
8956,1159821.0,32556.0,1.0,9.0,374.1456377925755,4.0,3.0,1.0,1.0,0.0
8957,1412390.0,17435.0,1.0,12.0,411.632492595139,6.0,3.0,1.0,2.0,0.0
8958,1512355.0,17436.0,1.0,12.0,411.632492595139,6.0,3.0,1.0,2.0,0.0
8959,1884134.0,17435.0,1.0,12.0,411.632492595139,6.0,3.0,1.0,2.0,0.0
8960,2040751.0,17435.0,1.0,12.0,411.632492595139,6.0,3.0,1.0,2.0,0.0
8961,27471.0,17435.0,1.0,12.0,411.632492595139,6.0,3.0,1.0,2.0,0.0
8962,576974.0,17435.0,1.0,12.0,411.632492595139,6.0,3.0,1.0,2.0,0.0
8963,597853.0,32555.0,1.0,9.0,374.1456377925755,4.0,3.0,1.0,1.0,0.0
8964,923070.0,32555.0,1.0,9.0,374.1456377925755,4.0,3.0,1.0,1.0,0.0
8965,1861179.0,26772.0,1.0,13.0,730.6687152963387,7.0,4.0,2.0,0.0,0.0
8966,202450.0,26773.0,1.0,13.0,730.6687152963387,7.0,4.0,2.0,0.0,0.0
8967,478134.0,26772.0,1.0,13.0,730.6687152963387,7.0,4.0,2.0,0.0,0.0
8968,771829.0,26771.0,1.0,13.0,730.6687152963387,7.0,4.0,2.0,0.0,0.0
8969,151768.0,41111.0,1.0,11.0,416.613401963093,3.0,3.0,4.0,1.0,0.0
8970,1580101.0,41111.0,1.0,11.0,416.613401963093,3.0,3.0,4.0,1.0,0.0
8971,291093.0,41111.0,1.0,11.0,416.613401963093,3.0,3.0,4.0,1.0,0.0
8972,1910253.0,41747.0,1.0,23.0,779.9065047970996,10.0,6.0,4.0,3.0,0.0
8973,841993.0,41748.0,1.0,23.0,779.9065047970996,10.0,6.0,4.0,3.0,0.0
8974,1001995.0,28085.0,1.0,9.0,424.8582218796846,5.0,2.0,2.0,0.0,0.0
8975,1207712.0,28085.0,1.0,9.0,424.8582218796846,5.0,2.0,2.0,0.0,0.0
8976,317768.0,28084.0,1.0,9.0,424.8582218796846,5.0,2.0,2.0,0.0,0.0
8977,430595.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8978,1483661.0,33121.0,1.0,16.0,676.0785404536235,10.0,2.0,3.0,1.0,0.0
8979,1538874.0,33121.0,1.0,16.0,676.0785404536235,10.0,2.0,3.0,1.0,0.0
8980,504412.0,33119.0,1.0,16.0,676.0785404536235,10.0,2.0,3.0,1.0,0.0
8981,981849.0,33121.0,1.0,16.0,676.0785404536235,10.0,2.0,3.0,1.0,0.0
8982,999412.0,33120.0,1.0,16.0,676.0785404536235,10.0,2.0,3.0,1.0,0.0
8983,1077662.0,36562.0,1.0,16.0,859.3191668447412,5.0,5.0,4.0,2.0,0.0
8984,1393038.0,36562.0,1.0,16.0,859.3191668447412,5.0,5.0,4.0,2.0,0.0
8985,1754769.0,36562.0,1.0,16.0,859.3191668447412,5.0,5.0,4.0,2.0,0.0
8986,297731.0,38534.0,1.0,16.0,617.7156361797381,7.0,2.0,6.0,1.0,0.0
8987,460046.0,38534.0,1.0,16.0,617.7156361797381,7.0,2.0,6.0,1.0,0.0
8988,976794.0,38533.0,1.0,16.0,617.7156361797381,7.0,2.0,6.0,1.0,0.0
8989,156213.0,39387.0,1.0,19.0,882.7790450600294,5.0,11.0,2.0,1.0,0.0
8990,1908869.0,39389.0,1.0,19.0,882.7790450600294,5.0,11.0,2.0,1.0,0.0
8991,351756.0,39388.0,1.0,19.0,882.7790450600294,5.0,11.0,2.0,1.0,0.0
8992,1264207.0,37814.0,1.0,15.0,652.0339458563584,7.0,5.0,3.0,0.0,0.0
8993,1571576.0,37816.0,1.0,15.0,652.0339458563584,7.0,5.0,3.0,0.0,0.0
8994,748070.0,37814.0,1.0,15.0,652.0339458563584,7.0,5.0,3.0,0.0,0.0
8995,949321.0,37815.0,1.0,15.0,652.0339458563584,7.0,5.0,3.0,0.0,0.0
8996,1025627.0,45827.0,1.0,18.0,794.4693407177622,6.0,6.0,4.0,2.0,0.0
8997,1050809.0,33207.0,1.0,16.0,529.6277101087757,6.0,7.0,1.0,2.0,0.0
8998,105834.0,32386.0,1.0,20.0,644.6769213116266,10.0,4.0,5.0,1.0,0.0
8999,1099060.0,36369.0,1.0,17.0,700.9665598301012,11.0,3.0,2.0,1.0,0.0
9000,1175402.0,33207.0,1.0,16.0,529.6277101087757,6.0,7.0,1.0,2.0,0.0
9001,1188663.0,45827.0,1.0,18.0,794.4693407177622,6.0,6.0,4.0,2.0,0.0
9002,1204869.0,38777.0,1.0,22.0,1083.3836641283833,9.0,6.0,5.0,2.0,0.0
9003,1208846.0,33207.0,1.0,16.0,529.6277101087757,6.0,7.0,1.0,2.0,0.0
9004,1225597.0,36370.0,1.0,17.0,700.9665598301012,11.0,3.0,2.0,1.0,0.0
9005,12470.0,32386.0,1.0,21.0,734.5453410876286,11.0,4.0,5.0,1.0,0.0
9006,1268119.0,36370.0,1.0,17.0,700.9665598301012,11.0,3.0,2.0,1.0,0.0
9007,1282445.0,33987.0,1.0,19.0,845.6296178230033,11.0,4.0,3.0,1.0,0.0
9008,1287583.0,45827.0,1.0,18.0,794.4693407177622,6.0,6.0,4.0,2.0,0.0
9009,1312391.0,45827.0,1.0,18.0,794.4693407177622,6.0,6.0,4.0,2.0,0.0
9010,1338832.0,32386.0,1.0,21.0,734.5453410876286,11.0,4.0,5.0,1.0,0.0
9011,1353161.0,33986.0,1.0,19.0,845.6296178230033,11.0,4.0,3.0,1.0,0.0
9012,1421396.0,32385.0,1.0,21.0,734.5453410876286,11.0,4.0,5.0,1.0,0.0
9013,149493.0,33207.0,1.0,16.0,529.6277101087757,6.0,7.0,1.0,2.0,0.0
9014,1552355.0,38778.0,1.0,22.0,1083.3836641283833,9.0,6.0,5.0,2.0,0.0
9015,1566396.0,33207.0,1.0,16.0,529.6277101087757,6.0,7.0,1.0,2.0,0.0
9016,1568224.0,32385.0,1.0,21.0,734.5453410876286,11.0,4.0,5.0,1.0,0.0
9017,1568439.0,33986.0,1.0,19.0,845.6296178230033,11.0,4.0,3.0,1.0,0.0
9018,1615218.0,38777.0,1.0,22.0,1083.3836641283833,9.0,6.0,5.0,2.0,0.0
9019,1643102.0,45829.0,1.0,18.0,794.4693407177622,6.0,6.0,4.0,2.0,0.0
9020,1647208.0,33207.0,1.0,16.0,529.6277101087757,6.0,7.0,1.0,2.0,0.0
9021,1659439.0,38779.0,1.0,22.0,1083.3836641283833,9.0,6.0,5.0,2.0,0.0
9022,1671438.0,36370.0,1.0,17.0,700.9665598301012,11.0,3.0,2.0,1.0,0.0
9023,1718759.0,45829.0,1.0,18.0,794.4693407177622,6.0,6.0,4.0,2.0,0.0
9024,1724426.0,38777.0,1.0,22.0,1083.3836641283833,9.0,6.0,5.0,2.0,0.0
9025,1750809.0,36370.0,1.0,17.0,700.9665598301012,11.0,3.0,2.0,1.0,0.0
9026,1780934.0,33986.0,1.0,19.0,845.6296178230033,11.0,4.0,3.0,1.0,0.0
9027,1799047.0,33207.0,1.0,16.0,529.6277101087757,6.0,7.0,1.0,2.0,0.0
9028,1878897.0,45828.0,1.0,18.0,794.4693407177622,6.0,6.0,4.0,2.0,0.0
9029,1900049.0,38777.0,1.0,22.0,1083.3836641283833,9.0,6.0,5.0,2.0,0.0
9030,1950033.0,33207.0,1.0,16.0,529.6277101087757,6.0,7.0,1.0,2.0,0.0
9031,1985807.0,45827.0,1.0,18.0,794.4693407177622,6.0,6.0,4.0,2.0,0.0
9032,199976.0,32386.0,1.0,21.0,734.5453410876286,11.0,4.0,5.0,1.0,0.0
9033,2013854.0,38779.0,1.0,22.0,1083.3836641283833,9.0,6.0,5.0,2.0,0.0
9034,2053111.0,36370.0,1.0,17.0,700.9665598301012,11.0,3.0,2.0,1.0,0.0
9035,2088259.0,45829.0,1.0,18.0,794.4693407177622,6.0,6.0,4.0,2.0,0.0
9036,216468.0,38777.0,1.0,22.0,1083.3836641283833,9.0,6.0,5.0,2.0,0.0
9037,417142.0,33986.0,1.0,19.0,845.6296178230033,11.0,4.0,3.0,1.0,0.0
9038,450460.0,33986.0,1.0,19.0,845.6296178230033,11.0,4.0,3.0,1.0,0.0
9039,495857.0,33986.0,1.0,19.0,845.6296178230033,11.0,4.0,3.0,1.0,0.0
9040,549795.0,38777.0,1.0,22.0,1083.3836641283833,9.0,6.0,5.0,2.0,0.0
9041,577512.0,36370.0,1.0,17.0,700.9665598301012,11.0,3.0,2.0,1.0,0.0
9042,583927.0,32386.0,1.0,21.0,734.5453410876286,11.0,4.0,5.0,1.0,0.0
9043,748943.0,33208.0,1.0,16.0,529.6277101087757,6.0,7.0,1.0,2.0,0.0
9044,827497.0,32386.0,1.0,21.0,734.5453410876286,11.0,4.0,5.0,1.0,0.0
9045,828045.0,38779.0,1.0,22.0,1083.3836641283833,9.0,6.0,5.0,2.0,0.0
9046,87647.0,38777.0,1.0,22.0,1083.3836641283833,9.0,6.0,5.0,2.0,0.0
9047,883742.0,32386.0,1.0,21.0,734.5453410876286,11.0,4.0,5.0,1.0,0.0
9048,910112.0,45829.0,1.0,18.0,794.4693407177622,6.0,6.0,4.0,2.0,0.0
9049,987837.0,33207.0,1.0,16.0,529.6277101087757,6.0,7.0,1.0,2.0,0.0
9050,1186566.0,39327.0,1.0,19.0,706.7827400727854,7.0,7.0,5.0,0.0,0.0
9051,210810.0,39327.0,1.0,19.0,706.7827400727854,7.0,7.0,5.0,0.0,0.0
9052,550901.0,39327.0,1.0,19.0,706.7827400727854,7.0,7.0,5.0,0.0,0.0
9053,615289.0,39326.0,1.0,19.0,706.7827400727854,7.0,7.0,5.0,0.0,0.0
9054,902301.0,39327.0,1.0,19.0,706.7827400727854,7.0,7.0,5.0,0.0,0.0
9055,1321277.0,22846.0,1.0,8.0,342.3689765144227,5.0,1.0,2.0,0.0,0.0
9056,1378508.0,22846.0,1.0,8.0,342.3689765144227,5.0,1.0,2.0,0.0,0.0
9057,1811383.0,49405.0,1.0,30.0,1062.0001913351937,20.0,1.0,8.0,1.0,0.0
9058,972709.0,29405.0,1.0,14.0,730.8440355098737,7.0,4.0,1.0,2.0,0.0
9059,6393.0,16858.0,1.0,15.0,668.3169782093707,8.0,1.0,6.0,0.0,0.0
9060,1536992.0,33558.0,1.0,13.0,474.03894167147104,2.0,3.0,8.0,0.0,0.0
9061,1842761.0,33559.0,1.0,13.0,474.03894167147104,2.0,3.0,8.0,0.0,0.0
9062,1889529.0,33560.0,1.0,13.0,474.03894167147104,2.0,3.0,8.0,0.0,0.0
9063,220284.0,33558.0,1.0,13.0,474.03894167147104,2.0,3.0,8.0,0.0,0.0
9064,485638.0,33560.0,1.0,13.0,474.03894167147104,2.0,3.0,8.0,0.0,0.0
9065,1067453.0,32069.0,1.0,14.0,531.3334352886702,8.0,1.0,5.0,0.0,0.0
9066,1524401.0,32070.0,1.0,14.0,531.3334352886702,8.0,1.0,5.0,0.0,0.0
9067,2054121.0,49085.0,1.0,31.0,1086.815828321868,19.0,0.0,9.0,3.0,0.0
9068,981786.0,49085.0,1.0,31.0,1086.815828321868,19.0,0.0,9.0,3.0,0.0
9069,1349299.0,42350.0,1.0,23.0,879.7783904865273,19.0,0.0,4.0,0.0,0.0
9070,1439547.0,41165.0,1.0,21.0,978.8686074936753,19.0,0.0,2.0,0.0,0.0
9071,2041105.0,41166.0,1.0,21.0,978.8686074936753,19.0,0.0,2.0,0.0,0.0
9072,83019.0,41166.0,1.0,21.0,978.8686074936753,19.0,0.0,2.0,0.0,0.0
9073,1340958.0,44680.0,1.0,27.0,1226.5071446777777,15.0,1.0,10.0,1.0,0.0
9074,1885029.0,44679.0,1.0,27.0,1226.5071446777777,15.0,1.0,10.0,1.0,0.0
9075,2010501.0,16993.0,1.0,5.0,192.5381435661346,4.0,1.0,0.0,0.0,0.0
9076,217719.0,16993.0,1.0,5.0,192.5381435661346,4.0,1.0,0.0,0.0,0.0
9077,369256.0,44680.0,1.0,27.0,1226.5071446777777,15.0,1.0,10.0,1.0,0.0
9078,383013.0,16993.0,1.0,5.0,192.5381435661346,4.0,1.0,0.0,0.0,0.0
9079,767055.0,44680.0,1.0,27.0,1226.5071446777777,15.0,1.0,10.0,1.0,0.0
9080,1026104.0,37615.0,1.0,14.0,480.9929758950253,6.0,6.0,1.0,1.0,0.0
9081,192894.0,50327.0,1.0,31.0,1175.3643224092655,19.0,1.0,9.0,2.0,0.0
9082,1933914.0,37615.0,1.0,14.0,480.9929758950253,6.0,6.0,1.0,1.0,0.0
9083,1961065.0,33877.0,1.0,16.0,750.5558372834879,9.0,3.0,3.0,1.0,0.0
9084,196334.0,33877.0,1.0,16.0,750.5558372834879,9.0,3.0,3.0,1.0,0.0
9085,2046292.0,50327.0,1.0,31.0,1175.3643224092655,19.0,1.0,9.0,2.0,0.0
9086,2060713.0,50327.0,1.0,31.0,1175.3643224092655,19.0,1.0,9.0,2.0,0.0
9087,385423.0,50327.0,1.0,31.0,1175.3643224092655,19.0,1.0,9.0,2.0,0.0
9088,403725.0,37615.0,1.0,14.0,480.9929758950253,6.0,6.0,1.0,1.0,0.0
9089,408169.0,50327.0,1.0,31.0,1175.3643224092655,19.0,1.0,9.0,2.0,0.0
9090,1473832.0,34545.0,1.0,12.0,519.2998220867784,3.0,6.0,1.0,2.0,0.0
9091,1660313.0,34544.0,1.0,12.0,519.2998220867784,3.0,6.0,1.0,2.0,0.0
9092,1670498.0,40816.0,1.0,13.0,415.61732855577395,4.0,3.0,3.0,3.0,0.0
9093,1811346.0,34545.0,1.0,12.0,519.2998220867784,3.0,6.0,1.0,2.0,0.0
9094,879932.0,40815.0,1.0,13.0,415.61732855577395,4.0,3.0,3.0,3.0,0.0
9095,1008020.0,40957.0,1.0,15.0,791.8263340046565,5.0,4.0,6.0,0.0,0.0
9096,43805.0,40958.0,1.0,15.0,791.8263340046565,5.0,4.0,6.0,0.0,0.0
9097,145911.0,33922.0,1.0,13.0,572.2883163831424,5.0,2.0,4.0,2.0,0.0
9098,1745381.0,33922.0,1.0,13.0,572.2883163831424,5.0,2.0,4.0,2.0,0.0
9099,2067135.0,33922.0,1.0,13.0,572.2883163831424,5.0,2.0,4.0,2.0,0.0
9100,1052882.0,34312.0,1.0,12.0,393.95077899554326,5.0,3.0,4.0,0.0,0.0
9101,1236539.0,34313.0,1.0,12.0,393.95077899554326,5.0,3.0,4.0,0.0,0.0
9102,1492978.0,34312.0,1.0,12.0,393.95077899554326,5.0,3.0,4.0,0.0,0.0
9103,158681.0,34312.0,1.0,12.0,393.95077899554326,5.0,3.0,4.0,0.0,0.0
9104,746597.0,34314.0,1.0,12.0,393.95077899554326,5.0,3.0,4.0,0.0,0.0
9105,1068813.0,37281.0,1.0,18.0,811.6245050369589,9.0,4.0,4.0,1.0,0.0
9106,144872.0,37282.0,1.0,18.0,811.6245050369589,9.0,4.0,4.0,1.0,0.0
9107,2086405.0,39501.0,1.0,16.0,603.8007233964349,5.0,6.0,3.0,2.0,0.0
9108,246988.0,39501.0,1.0,16.0,603.8007233964349,5.0,6.0,3.0,2.0,0.0
9109,650800.0,39500.0,1.0,16.0,603.8007233964349,5.0,6.0,3.0,2.0,0.0
9110,662894.0,39501.0,1.0,16.0,603.8007233964349,5.0,6.0,3.0,2.0,0.0
9111,1642949.0,39671.0,1.0,12.0,425.3932002466487,7.0,1.0,1.0,3.0,0.0
9112,443149.0,39670.0,1.0,12.0,425.3932002466487,7.0,1.0,1.0,3.0,0.0
9113,967374.0,39671.0,1.0,12.0,425.3932002466487,7.0,1.0,1.0,3.0,0.0
9114,1059534.0,39809.0,1.0,17.0,614.3156696470176,8.0,4.0,4.0,1.0,0.0
9115,1324241.0,39809.0,1.0,17.0,614.3156696470176,8.0,4.0,4.0,1.0,0.0
9116,1872260.0,39809.0,1.0,17.0,614.3156696470176,8.0,4.0,4.0,1.0,0.0
9117,741665.0,39810.0,1.0,17.0,614.3156696470176,8.0,4.0,4.0,1.0,0.0
9118,655378.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
9119,197146.0,29657.0,1.0,16.0,622.46896563098,8.0,2.0,6.0,0.0,0.0
9120,202640.0,29657.0,1.0,16.0,622.46896563098,8.0,2.0,6.0,0.0,0.0
9121,557871.0,29656.0,1.0,16.0,622.46896563098,8.0,2.0,6.0,0.0,0.0
9122,1054327.0,40026.0,1.0,21.0,960.6991095908953,7.0,5.0,6.0,3.0,0.0
9123,162808.0,40027.0,1.0,21.0,960.6991095908953,7.0,5.0,6.0,3.0,0.0
9124,234929.0,31209.0,1.0,17.0,760.1739424237181,7.0,6.0,2.0,2.0,0.0
9125,288629.0,31210.0,1.0,17.0,760.1739424237181,7.0,6.0,2.0,2.0,0.0
9126,624375.0,27889.0,1.0,13.0,622.8299375364888,4.0,2.0,7.0,0.0,0.0
9127,831782.0,27889.0,1.0,13.0,622.8299375364888,4.0,2.0,7.0,0.0,0.0
9128,1317018.0,44452.0,1.0,27.0,971.4415942280309,16.0,1.0,8.0,2.0,0.0
9129,1618257.0,13062.0,1.0,9.0,341.38946096070504,3.0,2.0,1.0,3.0,0.0
9130,1862203.0,44452.0,1.0,27.0,971.4415942280309,16.0,1.0,8.0,2.0,0.0
9131,438504.0,44453.0,1.0,27.0,971.4415942280309,16.0,1.0,8.0,2.0,0.0
9132,596918.0,44452.0,1.0,27.0,971.4415942280309,16.0,1.0,8.0,2.0,0.0
9133,625062.0,44453.0,1.0,27.0,971.4415942280309,16.0,1.0,8.0,2.0,0.0
9134,1019339.0,49432.0,1.0,31.0,1300.451310766898,17.0,0.0,11.0,3.0,0.0
9135,1120259.0,49434.0,1.0,31.0,1300.451310766898,17.0,0.0,11.0,3.0,0.0
9136,1180332.0,49432.0,1.0,31.0,1300.451310766898,17.0,0.0,11.0,3.0,0.0
9137,1615382.0,49432.0,1.0,31.0,1300.451310766898,17.0,0.0,11.0,3.0,0.0
9138,1927235.0,37387.0,1.0,22.0,1041.8439401153666,9.0,6.0,7.0,0.0,0.0
9139,365108.0,49433.0,1.0,31.0,1300.451310766898,17.0,0.0,11.0,3.0,0.0
9140,1189979.0,30465.0,1.0,16.0,803.3934117457532,8.0,2.0,5.0,1.0,0.0
9141,138678.0,30464.0,1.0,16.0,803.3934117457532,8.0,2.0,5.0,1.0,0.0
9142,837471.0,30464.0,1.0,16.0,803.3934117457532,8.0,2.0,5.0,1.0,0.0
9143,1427334.0,36146.0,1.0,15.0,610.4058567627198,7.0,2.0,4.0,2.0,0.0
9144,1578832.0,39790.0,1.0,20.0,815.539551580345,18.0,0.0,2.0,0.0,0.0
9145,1699360.0,36147.0,1.0,15.0,610.4058567627198,7.0,2.0,4.0,2.0,0.0
9146,1507734.0,49793.0,1.0,22.0,993.5633095636362,9.0,5.0,6.0,2.0,0.0
9147,1723831.0,49792.0,1.0,22.0,993.5633095636362,9.0,5.0,6.0,2.0,0.0
9148,358241.0,49793.0,1.0,22.0,993.5633095636362,9.0,5.0,6.0,2.0,0.0
9149,401822.0,49793.0,1.0,22.0,993.5633095636362,9.0,5.0,6.0,2.0,0.0
9150,1046448.0,30659.0,1.0,11.0,466.94814785991116,5.0,3.0,0.0,2.0,1.0
9151,162882.0,30660.0,1.0,11.0,466.94814785991116,5.0,3.0,0.0,2.0,1.0
9152,1827233.0,30661.0,1.0,11.0,466.94814785991116,5.0,3.0,0.0,2.0,1.0
9153,458024.0,30659.0,1.0,11.0,466.94814785991116,5.0,3.0,0.0,2.0,1.0
9154,1007934.0,36930.0,1.0,21.0,757.1698392507125,16.0,0.0,5.0,0.0,0.0
9155,1675130.0,34768.0,1.0,19.0,814.6047352520749,10.0,6.0,2.0,1.0,0.0
9156,809175.0,36929.0,1.0,21.0,757.1698392507125,16.0,0.0,5.0,0.0,0.0
9157,864342.0,34767.0,1.0,19.0,814.6047352520749,10.0,6.0,2.0,1.0,0.0
9158,1211687.0,35976.0,1.0,15.0,719.9840210920149,10.0,4.0,1.0,0.0,0.0
9159,191178.0,35976.0,1.0,15.0,719.9840210920149,10.0,4.0,1.0,0.0,0.0
9160,766385.0,35977.0,1.0,15.0,719.9840210920149,10.0,4.0,1.0,0.0,0.0
9161,890825.0,35978.0,1.0,15.0,719.9840210920149,10.0,4.0,1.0,0.0,0.0
9162,1601276.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
9163,40051.0,45422.0,1.0,24.0,885.7638357939439,19.0,1.0,4.0,0.0,0.0
9164,571263.0,45422.0,1.0,25.0,917.5969296992035,20.0,1.0,4.0,0.0,0.0
9165,579967.0,45422.0,1.0,25.0,917.5969296992035,20.0,1.0,4.0,0.0,0.0
9166,189505.0,39670.0,1.0,18.0,622.8000689533246,8.0,4.0,5.0,1.0,0.0
9167,26349.0,39670.0,1.0,18.0,622.8000689533246,8.0,4.0,5.0,1.0,0.0
9168,744780.0,39671.0,1.0,18.0,622.8000689533246,8.0,4.0,5.0,1.0,0.0
9169,1122923.0,46075.0,1.0,29.0,1129.5270152913722,18.0,0.0,7.0,4.0,0.0
9170,119648.0,46076.0,1.0,29.0,1129.5270152913722,18.0,0.0,7.0,4.0,0.0
9171,1620491.0,46076.0,1.0,29.0,1129.5270152913722,18.0,0.0,7.0,4.0,0.0
9172,1761577.0,32645.0,1.0,19.0,766.5711646734884,8.0,5.0,5.0,1.0,0.0
9173,1762290.0,32645.0,1.0,18.0,674.5087183496541,7.0,5.0,5.0,1.0,0.0
9174,1895464.0,46076.0,1.0,29.0,1129.5270152913722,18.0,0.0,7.0,4.0,0.0
9175,1969891.0,32646.0,1.0,19.0,766.5711646734884,8.0,5.0,5.0,1.0,0.0
9176,117888.0,49732.0,1.0,20.0,1078.6041690646455,9.0,7.0,2.0,2.0,0.0
9177,1191447.0,49734.0,1.0,20.0,1078.6041690646455,9.0,7.0,2.0,2.0,0.0
9178,1610139.0,49733.0,1.0,20.0,1078.6041690646455,9.0,7.0,2.0,2.0,0.0
9179,618091.0,49734.0,1.0,20.0,1078.6041690646455,9.0,7.0,2.0,2.0,0.0
9180,1309084.0,18641.0,1.0,9.0,385.2272384747535,5.0,3.0,1.0,0.0,0.0
9181,1321057.0,18640.0,1.0,9.0,385.2272384747535,5.0,3.0,1.0,0.0,0.0
9182,1098471.0,42814.0,1.0,22.0,926.0331956161606,15.0,1.0,4.0,2.0,0.0
9183,1261887.0,39620.0,1.0,13.0,694.31734592811,6.0,2.0,4.0,1.0,0.0
9184,1453878.0,39618.0,1.0,13.0,694.31734592811,6.0,2.0,4.0,1.0,0.0
9185,1914861.0,42814.0,1.0,22.0,926.0331956161606,15.0,1.0,4.0,2.0,0.0
9186,25544.0,42815.0,1.0,22.0,926.0331956161606,15.0,1.0,4.0,2.0,0.0
9187,647120.0,42814.0,1.0,22.0,926.0331956161606,15.0,1.0,4.0,2.0,0.0
9188,926581.0,39619.0,1.0,13.0,694.31734592811,6.0,2.0,4.0,1.0,0.0
9189,1776983.0,16473.0,1.0,13.0,497.1356063532864,8.0,0.0,5.0,0.0,0.0
